id,activity_id,project_id,date,reported_progress,daily_increment,image_uploaded,weather_event,crew_size,notes,has_issue_logged
upd_000258,act_002_04,proj_002,2022-04-15,59.1,14.91,True,False,4,Safety toolbox talk held; no incidents.,False
upd_000259,act_002_04,proj_002,2022-04-16,67.3,8.25,True,False,9,Inspection checkpoint cleared.,False
upd_000260,act_002_04,proj_002,2022-04-17,75.7,8.37,True,False,4,Good progress — crew at full strength.,False
upd_000261,act_002_04,proj_002,2022-04-18,87.8,12.06,True,False,8,Productivity affected by heat; hydration breaks added.,False
upd_000262,act_002_04,proj_002,2022-04-19,99.9,12.11,False,True,10,Overtime shift completed to recover schedule.,False
upd_000263,act_002_05,proj_002,2022-04-11,8.3,8.3,True,False,14,Night shift deployed to catch up.,False
upd_000264,act_002_05,proj_002,2022-04-12,14.3,5.99,False,False,8,Good progress — crew at full strength.,False
upd_000265,act_002_05,proj_002,2022-04-13,21.2,6.89,True,True,18,Rework required on small section.,False
upd_000266,act_002_05,proj_002,2022-04-14,31.9,10.74,True,False,10,Night shift deployed to catch up.,False
upd_000267,act_002_05,proj_002,2022-04-15,39.3,7.38,True,False,22,Material quality check done; passed.,False
upd_000268,act_002_05,proj_002,2022-04-16,44.6,5.34,True,False,5,Work progressing as planned.,False
upd_000269,act_002_05,proj_002,2022-04-17,50.3,5.73,False,False,12,Inspection checkpoint cleared.,False
upd_000270,act_002_05,proj_002,2022-04-18,56.1,5.81,False,True,9,Good progress — crew at full strength.,False
upd_000271,act_002_05,proj_002,2022-04-19,63.8,7.68,True,False,15,Minor delays due to material delivery.,False
upd_000272,act_002_05,proj_002,2022-04-20,71.1,7.33,True,False,18,Equipment breakdown caused 2-hour downtime.,False
upd_000273,act_002_05,proj_002,2022-04-21,76.8,5.75,True,False,16,Productivity affected by heat; hydration breaks added.,True
upd_000274,act_002_05,proj_002,2022-04-22,81.9,5.09,True,False,14,Good progress — crew at full strength.,False
upd_000275,act_002_05,proj_002,2022-04-23,87.0,5.07,False,False,15,Minor delays due to material delivery.,False
upd_000276,act_002_05,proj_002,2022-04-24,93.6,6.64,True,False,16,Client walkthrough conducted.,False
upd_000277,act_002_05,proj_002,2022-04-25,99.8,6.24,False,False,11,Waiting for subcontractor sign-off.,True
upd_000278,act_002_06,proj_002,2022-04-12,10.5,10.53,True,False,20,Client walkthrough conducted.,False
upd_000279,act_002_06,proj_002,2022-04-13,16.8,6.33,True,False,8,Weather caused brief stoppage.,False
upd_000280,act_002_06,proj_002,2022-04-14,18.9,2.06,True,False,8,Night shift deployed to catch up.,True
upd_000281,act_002_06,proj_002,2022-04-15,26.6,7.7,False,False,19,Material quality check done; passed.,False
upd_000282,act_002_06,proj_002,2022-04-16,33.1,6.54,True,False,22,Rework required on small section.,False
upd_000283,act_002_06,proj_002,2022-04-17,42.5,9.39,False,False,14,Good progress — crew at full strength.,False
upd_000284,act_002_06,proj_002,2022-04-18,46.2,3.69,True,False,12,Safety toolbox talk held; no incidents.,False
upd_000285,act_002_06,proj_002,2022-04-19,48.9,2.68,True,False,18,Work progressing as planned.,True
upd_000286,act_002_06,proj_002,2022-04-20,52.1,3.17,True,False,6,Safety toolbox talk held; no incidents.,True
upd_000287,act_002_06,proj_002,2022-04-21,60.0,7.88,True,False,5,Material quality check done; passed.,False
upd_000288,act_002_06,proj_002,2022-04-22,65.1,5.08,True,False,19,Client walkthrough conducted.,False
upd_000289,act_002_06,proj_002,2022-04-23,74.8,9.69,True,False,14,Productivity affected by heat; hydration breaks added.,False
upd_000290,act_002_06,proj_002,2022-04-24,78.6,3.77,True,False,18,Material quality check done; passed.,True
upd_000291,act_002_06,proj_002,2022-04-25,87.1,8.51,True,False,13,Overtime shift completed to recover schedule.,False
upd_000292,act_002_06,proj_002,2022-04-26,93.7,6.56,True,False,14,Minor delays due to material delivery.,False
upd_000293,act_002_06,proj_002,2022-04-27,100.0,6.41,True,False,12,Productivity affected by heat; hydration breaks added.,False
upd_000294,act_002_07,proj_002,2022-04-11,6.6,6.57,True,False,8,Waiting for subcontractor sign-off.,False
upd_000295,act_002_07,proj_002,2022-04-12,16.6,10.0,False,False,13,Rework required on small section.,True
upd_000296,act_002_07,proj_002,2022-04-13,23.8,7.17,True,False,6,Inspection checkpoint cleared.,False
upd_000297,act_002_07,proj_002,2022-04-14,33.2,9.39,True,False,8,Rework required on small section.,False
upd_000298,act_002_07,proj_002,2022-04-15,40.0,6.83,False,False,20,Minor delays due to material delivery.,False
upd_000299,act_002_07,proj_002,2022-04-16,53.8,13.78,True,False,15,Inspection checkpoint cleared.,False
upd_000300,act_002_07,proj_002,2022-04-17,65.4,11.62,False,False,19,Weather caused brief stoppage.,False
upd_000301,act_002_07,proj_002,2022-04-18,73.1,7.72,True,False,7,Client walkthrough conducted.,False
upd_000302,act_002_07,proj_002,2022-04-19,81.2,8.1,False,False,5,Rework required on small section.,False
upd_000303,act_002_07,proj_002,2022-04-20,89.3,8.05,True,False,16,Good progress — crew at full strength.,False
upd_000304,act_002_07,proj_002,2022-04-21,100.0,10.76,False,False,9,Productivity affected by heat; hydration breaks added.,False
upd_000305,act_002_08,proj_002,2022-04-26,7.9,7.94,True,False,11,Material quality check done; passed.,False
upd_000306,act_002_08,proj_002,2022-04-27,14.9,6.98,False,False,11,Client walkthrough conducted.,False
upd_000307,act_002_08,proj_002,2022-04-28,15.8,0.9,False,False,10,Waiting for subcontractor sign-off.,False
upd_000308,act_002_08,proj_002,2022-04-29,24.9,9.08,True,False,13,Night shift deployed to catch up.,False
upd_000309,act_002_08,proj_002,2022-04-30,38.5,13.59,False,False,10,Night shift deployed to catch up.,False
upd_000310,act_002_08,proj_002,2022-05-01,44.8,6.34,True,False,19,All tasks on track per daily plan.,False
upd_000311,act_002_08,proj_002,2022-05-02,52.2,7.35,True,False,20,All tasks on track per daily plan.,False
upd_000312,act_002_08,proj_002,2022-05-03,60.5,8.35,True,False,18,Equipment breakdown caused 2-hour downtime.,True
upd_000313,act_002_08,proj_002,2022-05-04,66.9,6.44,True,False,11,All tasks on track per daily plan.,False
upd_000314,act_002_08,proj_002,2022-05-05,77.0,10.06,True,False,5,Overtime shift completed to recover schedule.,False
upd_000315,act_002_08,proj_002,2022-05-06,88.2,11.24,False,False,15,Weather caused brief stoppage.,False
upd_000316,act_002_08,proj_002,2022-05-07,99.9,11.72,False,False,14,Night shift deployed to catch up.,True
upd_000317,act_002_09,proj_002,2022-05-11,7.8,7.82,False,True,19,Productivity affected by heat; hydration breaks added.,False
upd_000318,act_002_09,proj_002,2022-05-12,10.1,2.31,True,False,4,Equipment breakdown caused 2-hour downtime.,False
upd_000319,act_002_09,proj_002,2022-05-13,15.2,5.09,False,False,21,Productivity affected by heat; hydration breaks added.,True
upd_000320,act_002_09,proj_002,2022-05-14,21.4,6.21,False,False,11,Inspection checkpoint cleared.,False
upd_000321,act_002_09,proj_002,2022-05-15,27.9,6.49,True,False,18,Minor delays due to material delivery.,True
upd_000322,act_002_09,proj_002,2022-05-16,30.3,2.44,True,False,4,Rework required on small section.,True
upd_000323,act_002_09,proj_002,2022-05-17,40.3,9.98,True,False,17,Work progressing as planned.,False
upd_000324,act_002_09,proj_002,2022-05-18,46.9,6.58,True,False,6,Client walkthrough conducted.,False
upd_000325,act_002_09,proj_002,2022-05-19,50.0,3.05,True,False,20,Night shift deployed to catch up.,False
upd_000326,act_002_09,proj_002,2022-05-20,52.2,2.23,True,False,19,Work progressing as planned.,False
upd_000327,act_002_09,proj_002,2022-05-21,58.9,6.74,True,False,4,Waiting for subcontractor sign-off.,False
upd_000328,act_002_09,proj_002,2022-05-22,63.8,4.85,False,False,7,Night shift deployed to catch up.,False
upd_000329,act_002_09,proj_002,2022-05-23,70.0,6.22,True,False,15,Client walkthrough conducted.,False
upd_000330,act_002_09,proj_002,2022-05-24,74.1,4.11,False,False,18,Productivity affected by heat; hydration breaks added.,False
upd_000331,act_002_09,proj_002,2022-05-25,74.1,0.02,True,False,18,Work progressing as planned.,False
upd_000332,act_002_09,proj_002,2022-05-26,78.5,4.43,True,True,5,Waiting for subcontractor sign-off.,False
upd_000333,act_002_09,proj_002,2022-05-27,85.3,6.84,False,False,21,Material quality check done; passed.,False
upd_000334,act_002_09,proj_002,2022-05-28,89.2,3.87,True,False,15,All tasks on track per daily plan.,False
upd_000335,act_002_09,proj_002,2022-05-29,95.0,5.8,True,False,7,Night shift deployed to catch up.,False
upd_000336,act_002_09,proj_002,2022-05-30,99.9,4.91,False,False,16,Waiting for subcontractor sign-off.,False
upd_000337,act_002_10,proj_002,2022-04-30,6.3,6.31,True,False,20,Inspection checkpoint cleared.,False
upd_000338,act_002_10,proj_002,2022-05-01,15.3,9.03,True,False,9,Client walkthrough conducted.,False
upd_000339,act_002_10,proj_002,2022-05-02,21.1,5.79,True,False,13,Inspection checkpoint cleared.,False
upd_000340,act_002_10,proj_002,2022-05-03,29.2,8.06,True,False,18,Waiting for subcontractor sign-off.,False
upd_000341,act_002_10,proj_002,2022-05-04,32.0,2.77,False,False,17,Inspection checkpoint cleared.,False
upd_000342,act_002_10,proj_002,2022-05-05,40.6,8.6,True,False,16,Waiting for subcontractor sign-off.,False
upd_000343,act_002_10,proj_002,2022-05-06,44.8,4.15,True,False,4,Good progress — crew at full strength.,False
upd_000344,act_002_10,proj_002,2022-05-07,47.4,2.57,True,False,8,Minor delays due to material delivery.,False
upd_000345,act_002_10,proj_002,2022-05-08,56.8,9.42,True,False,22,Work progressing as planned.,False
upd_000346,act_002_10,proj_002,2022-05-09,62.3,5.48,False,False,15,Material quality check done; passed.,False
upd_000347,act_002_10,proj_002,2022-05-10,68.9,6.65,True,False,16,Waiting for subcontractor sign-off.,False
upd_000348,act_002_10,proj_002,2022-05-11,78.4,9.48,True,False,9,Material quality check done; passed.,False
upd_000349,act_002_10,proj_002,2022-05-12,84.9,6.48,True,False,12,Productivity affected by heat; hydration breaks added.,False
upd_000350,act_002_10,proj_002,2022-05-13,89.2,4.34,True,False,19,Weather caused brief stoppage.,False
upd_000351,act_002_10,proj_002,2022-05-14,100.0,10.87,True,False,18,Minor delays due to material delivery.,True
upd_000352,act_002_11,proj_002,2022-05-16,9.6,9.62,False,False,15,Productivity affected by heat; hydration breaks added.,False
upd_000353,act_002_11,proj_002,2022-05-17,21.7,12.07,False,False,9,Productivity affected by heat; hydration breaks added.,True
upd_000354,act_002_11,proj_002,2022-05-18,29.9,8.21,True,False,15,Client walkthrough conducted.,False
upd_000355,act_002_11,proj_002,2022-05-19,38.4,8.51,False,False,11,Night shift deployed to catch up.,False
upd_000356,act_002_11,proj_002,2022-05-20,46.9,8.51,True,False,18,Night shift deployed to catch up.,False
upd_000357,act_002_11,proj_002,2022-05-21,56.8,9.94,False,False,6,Inspection checkpoint cleared.,False
upd_000358,act_002_11,proj_002,2022-05-22,66.8,10.03,True,False,17,Night shift deployed to catch up.,False
upd_000359,act_002_11,proj_002,2022-05-23,73.5,6.74,True,False,14,Rework required on small section.,False
upd_000360,act_002_11,proj_002,2022-05-24,82.3,8.83,True,False,8,Equipment breakdown caused 2-hour downtime.,True
upd_000361,act_002_11,proj_002,2022-05-25,90.0,7.7,True,False,8,Overtime shift completed to recover schedule.,False
upd_000362,act_002_11,proj_002,2022-05-26,99.8,9.85,False,False,20,Good progress — crew at full strength.,False
upd_000363,act_002_12,proj_002,2022-05-27,6.9,6.92,False,False,11,Waiting for subcontractor sign-off.,False
upd_000364,act_002_12,proj_002,2022-05-28,11.5,4.6,True,False,6,Inspection checkpoint cleared.,False
upd_000365,act_002_12,proj_002,2022-05-29,21.6,10.1,True,False,13,Safety toolbox talk held; no incidents.,False
upd_000366,act_002_12,proj_002,2022-05-30,28.7,7.1,True,False,22,Good progress — crew at full strength.,False
upd_000367,act_002_12,proj_002,2022-05-31,38.6,9.93,False,False,14,All tasks on track per daily plan.,False
upd_000368,act_002_12,proj_002,2022-06-01,44.0,5.35,False,True,6,Work progressing as planned.,False
upd_000369,act_002_12,proj_002,2022-06-02,57.3,13.3,True,False,10,Night shift deployed to catch up.,False
upd_000370,act_002_12,proj_002,2022-06-03,61.0,3.73,True,False,21,Inspection checkpoint cleared.,False
upd_000371,act_002_12,proj_002,2022-06-04,65.7,4.66,True,False,16,Inspection checkpoint cleared.,False
upd_000372,act_002_12,proj_002,2022-06-05,75.8,10.05,True,False,17,Material quality check done; passed.,False
upd_000373,act_002_12,proj_002,2022-06-06,81.6,5.85,True,False,14,Productivity affected by heat; hydration breaks added.,False
upd_000374,act_002_12,proj_002,2022-06-07,87.5,5.87,True,False,15,Client walkthrough conducted.,False
upd_000375,act_002_12,proj_002,2022-06-08,94.2,6.7,True,False,12,Material quality check done; passed.,False
upd_000376,act_002_12,proj_002,2022-06-09,97.4,3.24,True,False,16,All tasks on track per daily plan.,False
upd_000377,act_002_12,proj_002,2022-06-10,100.0,2.62,False,False,9,All tasks on track per daily plan.,False
upd_000378,act_002_13,proj_002,2022-06-11,3.7,3.71,True,False,9,Material quality check done; passed.,False
upd_000379,act_002_13,proj_002,2022-06-12,9.2,5.54,False,False,19,Work progressing as planned.,False
upd_000380,act_002_13,proj_002,2022-06-13,13.2,3.95,True,False,11,Weather caused brief stoppage.,True
upd_000381,act_002_13,proj_002,2022-06-14,18.2,4.95,True,True,19,Inspection checkpoint cleared.,False
upd_000382,act_002_13,proj_002,2022-06-15,25.5,7.26,True,False,12,Productivity affected by heat; hydration breaks added.,False
upd_000383,act_002_13,proj_002,2022-06-16,32.8,7.28,True,False,5,Safety toolbox talk held; no incidents.,False
upd_000384,act_002_13,proj_002,2022-06-17,39.4,6.63,True,False,16,Client walkthrough conducted.,False
upd_000385,act_002_13,proj_002,2022-06-18,44.0,4.62,False,False,7,Good progress — crew at full strength.,False
upd_000386,act_002_13,proj_002,2022-06-19,50.9,6.88,False,False,14,Client walkthrough conducted.,False
upd_000387,act_002_13,proj_002,2022-06-20,59.1,8.24,True,False,20,Overtime shift completed to recover schedule.,False
upd_000388,act_002_13,proj_002,2022-06-21,62.7,3.6,True,True,14,Night shift deployed to catch up.,False
upd_000389,act_002_13,proj_002,2022-06-22,70.5,7.81,True,False,20,Good progress — crew at full strength.,False
upd_000390,act_002_13,proj_002,2022-06-23,75.3,4.76,True,False,13,Safety toolbox talk held; no incidents.,False
upd_000391,act_002_13,proj_002,2022-06-24,87.0,11.68,True,False,22,Inspection checkpoint cleared.,False
upd_000392,act_002_13,proj_002,2022-06-25,89.5,2.48,True,True,7,Overtime shift completed to recover schedule.,False
upd_000393,act_002_13,proj_002,2022-06-26,94.1,4.56,False,False,4,Safety toolbox talk held; no incidents.,False
upd_000394,act_002_13,proj_002,2022-06-27,97.2,3.15,False,False,22,Safety toolbox talk held; no incidents.,False
upd_000395,act_002_13,proj_002,2022-06-28,100.0,2.9,True,True,20,Rework required on small section.,False
upd_000396,act_002_14,proj_002,2022-06-29,7.1,7.09,True,False,11,Work progressing as planned.,False
upd_000397,act_002_14,proj_002,2022-06-30,12.3,5.24,True,False,18,Waiting for subcontractor sign-off.,False
upd_000398,act_002_14,proj_002,2022-07-01,20.5,8.21,True,False,20,Night shift deployed to catch up.,False
upd_000399,act_002_14,proj_002,2022-07-02,33.0,12.55,False,False,5,Productivity affected by heat; hydration breaks added.,False
upd_000400,act_002_14,proj_002,2022-07-03,43.0,10.03,True,False,19,Client walkthrough conducted.,False
upd_000401,act_002_14,proj_002,2022-07-04,52.0,9.03,True,False,21,Waiting for subcontractor sign-off.,False
upd_000402,act_002_14,proj_002,2022-07-05,64.6,12.63,False,False,12,Safety toolbox talk held; no incidents.,False
upd_000403,act_002_14,proj_002,2022-07-06,77.8,13.18,True,False,13,Weather caused brief stoppage.,False
upd_000404,act_002_14,proj_002,2022-07-07,87.8,9.98,False,False,10,Productivity affected by heat; hydration breaks added.,False
upd_000405,act_002_14,proj_002,2022-07-08,93.6,5.85,True,False,12,Inspection checkpoint cleared.,False
upd_000406,act_002_14,proj_002,2022-07-09,99.8,6.2,True,False,16,All tasks on track per daily plan.,True
upd_000407,act_002_15,proj_002,2022-07-10,14.4,14.41,True,False,5,Inspection checkpoint cleared.,False
upd_000408,act_002_15,proj_002,2022-07-11,32.1,17.71,False,False,12,Productivity affected by heat; hydration breaks added.,False
upd_000409,act_002_15,proj_002,2022-07-12,47.3,15.24,True,False,21,Productivity affected by heat; hydration breaks added.,False
upd_000410,act_002_15,proj_002,2022-07-13,57.5,10.22,False,False,11,Weather caused brief stoppage.,False
upd_000411,act_002_15,proj_002,2022-07-14,71.1,13.63,True,False,11,Work progressing as planned.,True
